Column1,Column2
"[[1, 2], [3, 4]]",0.974737576
"[[1, 2], [3, 4]]",0.974894694
"[[1, 2], [3, 4]]",0.975172676
"[[1, 2], [3, 4]]",0.976056444
"[[1, 2], [3, 4]]",0.976319121
"[[1, 2], [3, 4]]",0.976394461
"[[1, 2], [3, 4]]",0.976517937
"[[1, 2], [3, 4]]",0.975424531
"[[1, 2], [3, 4]]",0.972157973
"[[1, 2], [3, 4]]",0.972243081
"[[1, 2], [3, 4]]",0.972826196
"[[4], [1, 2, 3]]",0.972606058
"[[4], [1, 2, 3]]",0.972596828
"[[4], [1, 2, 3]]",0.971909019
"[[4], [1, 2, 3]]",0.971319369
"[[4], [1, 2, 3]]",0.969364806
"[[4], [1, 2, 3]]",0.965459434
"[[4], [1, 2, 3]]",0.960241958
"[[4], [1, 2, 3]]",0.944670018
"[[4], [1, 2, 3]]",0.936047295
"[[1], [2, 3, 4]]",0.932386947
"[[1], [2, 3, 4]]",0.929528424
"[[1], [2, 3, 4]]",0.928783538
"[[1], [2, 3, 4]]",0.929358175
"[[1], [2, 3, 4]]",0.927641974
"[[1], [2, 3, 4]]",0.913451449
"[[1], [2, 3, 4]]",0.907621275
"[[1], [2, 3, 4]]",0.902608115
"[[1], [2, 3, 4]]",0.897945112
"[[1], [2, 3, 4]]",0.898675652
"[[1], [2, 3, 4]]",0.893551129
"[[1], [2, 3, 4]]",0.887743852
"[[1], [2, 3, 4]]",0.882710915
"[[1], [2, 3, 4]]",0.873800873
"[[1], [2, 3, 4]]",0.875817745
"[[1], [2, 3, 4]]",0.876543165
"[[1], [2, 3, 4]]",0.877357423
"[[1], [2, 3, 4]]",0.878079104
"[[1], [2, 3, 4]]",0.879221647
"[[1], [2, 3, 4]]",0.879929021
"[[1], [2, 3, 4]]",0.880750343
"[[1], [2, 3, 4]]",0.881022322
"[[1], [2, 3, 4]]",0.880902253
"[[1], [2, 3, 4]]",0.881601949
"[[1], [2, 3, 4]]",0.883244616
"[[1], [2, 3, 4]]",0.884783698
"[[1], [2, 3, 4]]",0.886359475
"[[1], [2, 3, 4]]",0.888793498
"[[1], [2, 3, 4]]",0.890463677
"[[1], [2, 3, 4]]",0.891713108
"[[1], [2, 3, 4]]",0.892951242
"[[1], [2, 3, 4]]",0.893771125
"[[1], [2, 3, 4]]",0.894457745
"[[1], [2, 3, 4]]",0.895438378
"[[1], [2, 3, 4]]",0.896357792
"[[1], [2, 3, 4]]",0.897521142
"[[1], [2, 3, 4]]",0.898283441
"[[1], [2, 3, 4]]",0.898112008
"[[1], [2, 3, 4]]",0.898192795
"[[1], [2, 3, 4]]",0.897359517
"[[1], [2, 3, 4]]",0.896747316
"[[1], [2, 3, 4]]",0.89579236
"[[1], [2, 3, 4]]",0.8947669
"[[1], [2, 3, 4]]",0.893203825
"[[1], [2, 3, 4]]",0.891108527
"[[1], [2, 3, 4]]",0.888703525
"[[1], [2, 3, 4]]",0.886014594
"[[1], [2, 3, 4]]",0.882994983
"[[1], [2, 3, 4]]",0.880023168
"[[1], [2, 3, 4]]",0.876765328
"[[1], [2, 3, 4]]",0.873068141
"[[1], [2, 3, 4]]",0.869462836
"[[1], [2, 3, 4]]",0.866014127
"[[1], [2, 3, 4]]",0.864429025
"[[1], [2, 3, 4]]",0.861871609
"[[1], [2, 3, 4]]",0.859522294
"[[1], [2, 3, 4]]",0.857830926
"[[1], [2, 3, 4]]",0.855341734
"[[1], [2, 3, 4]]",0.856221588
"[[1], [2, 3, 4]]",0.860102975
"[[1], [2, 3, 4]]",0.869395539
"[[1], [2, 3, 4]]",0.904975928
"[[1], [2, 3, 4]]",0.924162486
"[[1], [2, 3, 4]]",0.92373611
"[[1], [2, 3, 4]]",0.923694175
"[[1], [2, 3, 4]]",0.923417033
"[[1], [2, 3, 4]]",0.924560369
"[[1], [2, 3, 4]]",0.923980674
"[[1], [2, 3, 4]]",0.92413126
"[[1], [2, 3, 4]]",0.924597956
"[[1], [2, 3, 4]]",0.924741954
"[[1], [2, 3, 4]]",0.926835512
"[[1], [2, 3, 4]]",0.938014776
"[[4], [1, 2, 3]]",0.954121622
"[[4], [1, 2, 3]]",0.958519239
"[[4], [1, 2, 3]]",0.962191522
"[[4], [1, 2, 3]]",0.963414091
"[[4], [1, 2, 3]]",0.963685469
"[[4], [1, 2, 3]]",0.96455433
"[[4], [1, 2, 3]]",0.964612561
"[[4], [1, 2, 3]]",0.964305309
"[[4], [1, 2, 3]]",0.964268558
"[[1, 2], [3, 4]]",0.964578058
"[[1, 2], [3, 4]]",0.97653526
"[[4], [1, 2, 3]]",0.993369564
"[[4], [1, 2, 3]]",0.993355336
"[[4], [1, 2, 3]]",0.993117547
"[[4], [1, 2, 3]]",0.993127634
"[[4], [1, 2, 3]]",0.992816338
"[[4], [1, 2, 3]]",0.992518315
"[[4], [1, 2, 3]]",0.992517044
"[[4], [1, 2, 3]]",0.992526297
"[[4], [1, 2, 3]]",0.992539653
"[[4], [1, 2, 3]]",0.992555781
"[[4], [1, 2, 3]]",0.992549364
"[[4], [1, 2, 3]]",0.992495148
"[[4], [1, 2, 3]]",0.992457663
"[[4], [1, 2, 3]]",0.99244088
"[[4], [1, 2, 3]]",0.992532804
"[[4], [1, 2, 3]]",0.992618814
"[[4], [1, 2, 3]]",0.992691206
"[[4], [1, 2, 3]]",0.992731438
"[[4], [1, 2, 3]]",0.992853117
"[[4], [1, 2, 3]]",0.992925226
"[[4], [1, 2, 3]]",0.992941609
"[[4], [1, 2, 3]]",0.992964916
"[[4], [1, 2, 3]]",0.993010909
"[[4], [1, 2, 3]]",0.993037357
"[[4], [1, 2, 3]]",0.993591575
"[[4], [1, 2, 3]]",0.993943816
"[[4], [1, 2, 3]]",0.993220714
"[[1, 2], [3, 4]]",0.991769625
"[[1, 2], [3, 4]]",0.991745887
"[[1, 2], [3, 4]]",0.990937963
"[[1, 2], [3, 4]]",0.98871066
"[[1, 2], [3, 4]]",0.986682091
"[[1, 2], [3, 4]]",0.985683561
"[[1, 2], [3, 4]]",0.977410961
"[[1, 2], [3, 4]]",0.977490429
"[[1, 2], [3, 4]]",0.977300934
"[[1, 2], [3, 4]]",0.977135916
"[[1, 2], [3, 4]]",0.977143471
"[[1, 2], [3, 4]]",0.977285378
"[[1, 2], [3, 4]]",0.977487355
"[[1, 2], [3, 4]]",0.977525774
"[[1, 2], [3, 4]]",0.977500049
"[[1, 2], [3, 4]]",0.977489828
"[[1, 2], [3, 4]]",0.977500823
"[[1, 2], [3, 4]]",0.977494792
"[[1, 2], [3, 4]]",0.977465507
"[[1, 2], [3, 4]]",0.977384988
"[[1, 2], [3, 4]]",0.977313856
"[[1, 2], [3, 4]]",0.978022648
"[[1, 2], [3, 4]]",0.978785556
"[[1, 2], [3, 4]]",0.979180811
"[[1, 2], [3, 4]]",0.979121269
"[[1, 2], [3, 4]]",0.97962779
"[[1, 2], [3, 4]]",0.980170422
"[[1, 2], [3, 4]]",0.980127633
"[[1, 2], [3, 4]]",0.980062947
"[[1, 2], [3, 4]]",0.979711416
"[[1, 2], [3, 4]]",0.979533704
"[[1, 2], [3, 4]]",0.978337445
"[[1, 2], [3, 4]]",0.975733426
"[[1, 2], [3, 4]]",0.974723078
"[[1, 2], [3, 4]]",0.973857907
"[[1, 2], [3, 4]]",0.97354984
"[[1, 2], [3, 4]]",0.973020196
"[[1, 2], [3, 4]]",0.97313348
"[[1, 2], [3, 4]]",0.973164715
"[[1, 2], [3, 4]]",0.973180916
"[[1, 2], [3, 4]]",0.973191885
"[[1, 2], [3, 4]]",0.973207981
"[[1, 2], [3, 4]]",0.973242874
"[[1, 2], [3, 4]]",0.973217882
"[[1, 2], [3, 4]]",0.972164867
"[[1, 2], [3, 4]]",0.971608719
"[[1, 2], [3, 4]]",0.971695162
"[[1, 2], [3, 4]]",0.972774795
"[[1, 2], [3, 4]]",0.97482818
"[[1, 2], [3, 4]]",0.974862333
"[[1, 2], [3, 4]]",0.975806548
"[[1, 2], [3, 4]]",0.978428469
"[[1, 2], [3, 4]]",0.979409361
"[[1, 2], [3, 4]]",0.975595277
"[[1, 2], [3, 4]]",0.984114018
"[[1, 2], [3, 4]]",0.984241839
"[[1, 2], [3, 4]]",0.984245506
"[[1, 2], [3, 4]]",0.984354307
"[[1, 2], [3, 4]]",0.984350552
"[[1, 2], [3, 4]]",0.984430235
"[[1, 2], [3, 4]]",0.9846177
"[[1, 2], [3, 4]]",0.984878123
"[[1, 2], [3, 4]]",0.985074556
"[[1, 2], [3, 4]]",0.985180846
"[[1, 2], [3, 4]]",0.985243815
"[[1, 2], [3, 4]]",0.985444309
"[[1, 2], [3, 4]]",0.985625298
"[[1, 2], [3, 4]]",0.985785629
"[[1, 2], [3, 4]]",0.984384173
"[[1, 2], [3, 4]]",0.983297102
"[[1, 2], [3, 4]]",0.983159367
"[[1, 2], [3, 4]]",0.983300188
"[[1, 2], [3, 4]]",0.983262981
"[[1, 2], [3, 4]]",0.98329466
"[[1, 2], [3, 4]]",0.983340685
"[[1, 2], [3, 4]]",0.983321559
"[[1, 2], [3, 4]]",0.983252784
"[[1, 2], [3, 4]]",0.982297631
"[[1, 2], [3, 4]]",0.9821599
"[[1, 2], [3, 4]]",0.982420935
"[[1, 2], [3, 4]]",0.983312373
"[[1, 2], [3, 4]]",0.982220385
"[[1, 2], [3, 4]]",0.981861076
"[[1, 2], [3, 4]]",0.981672721
"[[1, 2], [3, 4]]",0.981998158
"[[1, 2], [3, 4]]",0.982159831
"[[1, 2], [3, 4]]",0.982030015
"[[1, 2], [3, 4]]",0.981988758
"[[1, 2], [3, 4]]",0.981993713
"[[1, 2], [3, 4]]",0.981988134
"[[1, 2], [3, 4]]",0.982001475
"[[1, 2], [3, 4]]",0.981892912
"[[1, 2], [3, 4]]",0.98231378
"[[1, 2], [3, 4]]",0.98254272
"[[1, 2], [3, 4]]",0.982518405
"[[1, 2], [3, 4]]",0.982635563
"[[1, 2], [3, 4]]",0.982722012
"[[1, 2], [3, 4]]",0.982829576
"[[1, 2], [3, 4]]",0.982928275
"[[1, 2], [3, 4]]",0.983046089
"[[1, 2], [3, 4]]",0.98428214
"[[1, 2], [3, 4]]",0.988857805
"[[1, 2], [3, 4]]",0.988992846
"[[1, 2], [3, 4]]",0.989002352
"[[4], [1, 2, 3]]",0.989059051
"[[4], [1, 2, 3]]",0.988728836
"[[4], [1, 2, 3]]",0.988800121
"[[4], [1, 2, 3]]",0.988827657
"[[4], [1, 2, 3]]",0.988870388
"[[4], [1, 2, 3]]",0.988665073
"[[4], [1, 2, 3]]",0.988480061
"[[4], [1, 2, 3]]",0.988559589
"[[4], [1, 2, 3]]",0.988593374
"[[4], [1, 2, 3]]",0.988604967
"[[4], [1, 2, 3]]",0.988597591
"[[4], [1, 2, 3]]",0.988631989
"[[4], [1, 2, 3]]",0.990020499
"[[4], [1, 2, 3]]",0.991358174
"[[4], [1, 2, 3]]",0.991774838
"[[4], [1, 2, 3]]",0.991814862
"[[4], [1, 2, 3]]",0.991920184
"[[4], [1, 2, 3]]",0.991984268
"[[4], [1, 2, 3]]",0.992043275
"[[4], [1, 2, 3]]",0.992080854
"[[4], [1, 2, 3]]",0.992142931
"[[4], [1, 2, 3]]",0.992878415
"[[4], [1, 2, 3]]",0.992951988
"[[4], [1, 2, 3]]",0.992955708
"[[4], [1, 2, 3]]",0.993323384
"[[4], [1, 2, 3]]",0.994857775
"[[4], [1, 2, 3]]",0.995656673
"[[4], [1, 2, 3]]",0.996112421
"[[4], [1, 2, 3]]",0.996169343
"[[4], [1, 2, 3]]",0.99606912
"[[4], [1, 2, 3]]",0.996143094
"[[4], [1, 2, 3]]",0.99615861
"[[4], [1, 2, 3]]",0.996124587
"[[4], [1, 2, 3]]",0.99611538
"[[4], [1, 2, 3]]",0.996137906
"[[4], [1, 2, 3]]",0.996195347
"[[4], [1, 2, 3]]",0.996472337
"[[4], [1, 2, 3]]",0.996275777
"[[4], [1, 2, 3]]",0.995842314
"[[4], [1, 2, 3]]",0.995843715
"[[4], [1, 2, 3]]",0.99584487
"[[4], [1, 2, 3]]",0.995824181
"[[4], [1, 2, 3]]",0.995821946
"[[4], [1, 2, 3]]",0.995814907
"[[4], [1, 2, 3]]",0.99581894
"[[4], [1, 2, 3]]",0.995836553
"[[4], [1, 2, 3]]",0.995821983
"[[4], [1, 2, 3]]",0.995936107
"[[4], [1, 2, 3]]",0.995974257
"[[4], [1, 2, 3]]",0.996275785
"[[4], [1, 2, 3]]",0.9947192
"[[4], [1, 2, 3]]",0.994442469
"[[4], [1, 2, 3]]",0.994427086
"[[4], [1, 2, 3]]",0.99451327
"[[4], [1, 2, 3]]",0.994649466
"[[4], [1, 2, 3]]",0.994657234
"[[4], [1, 2, 3]]",0.994665205
"[[4], [1, 2, 3]]",0.994617303
"[[4], [1, 2, 3]]",0.994627533
"[[4], [1, 2, 3]]",0.994645264
"[[4], [1, 2, 3]]",0.993839147
"[[4], [1, 2, 3]]",0.993666199
"[[4], [1, 2, 3]]",0.993297299
"[[4], [1, 2, 3]]",0.992420162
"[[4], [1, 2, 3]]",0.992434628
"[[4], [1, 2, 3]]",0.992390708
"[[4], [1, 2, 3]]",0.992208848
"[[4], [1, 2, 3]]",0.992235558
"[[4], [1, 2, 3]]",0.99225983
"[[4], [1, 2, 3]]",0.992208747
"[[4], [1, 2, 3]]",0.992142014
"[[4], [1, 2, 3]]",0.992096052
"[[4], [1, 2, 3]]",0.992044079
"[[4], [1, 2, 3]]",0.991852721
"[[4], [1, 2, 3]]",0.990717
"[[4], [1, 2, 3]]",0.990692543
"[[4], [1, 2, 3]]",0.99047619
"[[4], [1, 2, 3]]",0.990528062
"[[4], [1, 2, 3]]",0.990575342
"[[4], [1, 2, 3]]",0.990569833
"[[4], [1, 2, 3]]",0.990511501
"[[4], [1, 2, 3]]",0.990518246
"[[4], [1, 2, 3]]",0.990385474
"[[4], [1, 2, 3]]",0.990195286
"[[4], [1, 2, 3]]",0.990107438
"[[4], [1, 2, 3]]",0.990267103
"[[4], [1, 2, 3]]",0.990600653
"[[4], [1, 2, 3]]",0.990505283
"[[4], [1, 2, 3]]",0.99045121
"[[4], [1, 2, 3]]",0.990480344
"[[4], [1, 2, 3]]",0.990501368
"[[4], [1, 2, 3]]",0.990517916
"[[4], [1, 2, 3]]",0.990517786
"[[4], [1, 2, 3]]",0.990533785
"[[4], [1, 2, 3]]",0.99056089
"[[4], [1, 2, 3]]",0.990531671
"[[4], [1, 2, 3]]",0.990008902
"[[4], [1, 2, 3]]",0.989614004
"[[4], [1, 2, 3]]",0.989968701
"[[4], [1, 2, 3]]",0.990061075
"[[4], [1, 2, 3]]",0.990033649
"[[4], [1, 2, 3]]",0.989923566
"[[4], [1, 2, 3]]",0.989786744
"[[4], [1, 2, 3]]",0.989675195
"[[4], [1, 2, 3]]",0.989607016
"[[4], [1, 2, 3]]",0.989663872
"[[4], [1, 2, 3]]",0.989595739
"[[4], [1, 2, 3]]",0.989603912
"[[4], [1, 2, 3]]",0.989286552
"[[4], [1, 2, 3]]",0.988938735
"[[4], [1, 2, 3]]",0.98921135
"[[4], [1, 2, 3]]",0.989933847
"[[4], [1, 2, 3]]",0.989839907
"[[4], [1, 2, 3]]",0.989833871
"[[4], [1, 2, 3]]",0.990022233
"[[4], [1, 2, 3]]",0.989984116
"[[4], [1, 2, 3]]",0.989925814
"[[4], [1, 2, 3]]",0.989904904
"[[4], [1, 2, 3]]",0.98989229
"[[4], [1, 2, 3]]",0.989910293
"[[4], [1, 2, 3]]",0.989394679
"[[4], [1, 2, 3]]",0.988535145
"[[4], [1, 2, 3]]",0.988822699
"[[4], [1, 2, 3]]",0.988684742
"[[4], [1, 2, 3]]",0.988886482
"[[4], [1, 2, 3]]",0.988743737
"[[4], [1, 2, 3]]",0.988431815
"[[4], [1, 2, 3]]",0.988303351
"[[4], [1, 2, 3]]",0.988269963
"[[4], [1, 2, 3]]",0.988128393
"[[4], [1, 2, 3]]",0.98803193
"[[4], [1, 2, 3]]",0.988140835
"[[4], [1, 2, 3]]",0.988278427
"[[4], [1, 2, 3]]",0.98740047
"[[4], [1, 2, 3]]",0.986576927
"[[4], [1, 2, 3]]",0.986050557
"[[4], [1, 2, 3]]",0.984831108
"[[4], [1, 2, 3]]",0.984025298
"[[4], [1, 2, 3]]",0.984028519
"[[4], [1, 2, 3]]",0.984000175
"[[4], [1, 2, 3]]",0.984018371
"[[4], [1, 2, 3]]",0.983990611
"[[4], [1, 2, 3]]",0.983874513
"[[4], [1, 2, 3]]",0.98380184
"[[4], [1, 2, 3]]",0.983793646
"[[4], [1, 2, 3]]",0.98364004
"[[4], [1, 2, 3]]",0.983999338
"[[4], [1, 2, 3]]",0.984002699
"[[4], [1, 2, 3]]",0.984123872
"[[4], [1, 2, 3]]",0.984175317
"[[4], [1, 2, 3]]",0.98408079
"[[4], [1, 2, 3]]",0.983923433
"[[4], [1, 2, 3]]",0.983674319
"[[4], [1, 2, 3]]",0.983353845
"[[4], [1, 2, 3]]",0.983108104
"[[4], [1, 2, 3]]",0.982896936
"[[4], [1, 2, 3]]",0.983636357
"[[4], [1, 2, 3]]",0.983996116
"[[4], [1, 2, 3]]",0.983851637
"[[4], [1, 2, 3]]",0.983788081
"[[4], [1, 2, 3]]",0.983773101
"[[4], [1, 2, 3]]",0.98378112
"[[4], [1, 2, 3]]",0.983767989
"[[4], [1, 2, 3]]",0.983792026
"[[4], [1, 2, 3]]",0.98371903
"[[4], [1, 2, 3]]",0.983692792
"[[4], [1, 2, 3]]",0.983671217
"[[4], [1, 2, 3]]",0.983715108
"[[4], [1, 2, 3]]",0.984149535
"[[4], [1, 2, 3]]",0.984909356
"[[4], [1, 2, 3]]",0.985731264
"[[4], [1, 2, 3]]",0.985826369
"[[4], [1, 2, 3]]",0.985311705
"[[4], [1, 2, 3]]",0.985172664
"[[4], [1, 2, 3]]",0.985143617
"[[4], [1, 2, 3]]",0.984995579
"[[4], [1, 2, 3]]",0.984695941
"[[4], [1, 2, 3]]",0.984408919
"[[4], [1, 2, 3]]",0.984146245
"[[4], [1, 2, 3]]",0.983909087
"[[4], [1, 2, 3]]",0.983747024
"[[4], [1, 2, 3]]",0.984896119
"[[4], [1, 2, 3]]",0.986095833
"[[4], [1, 2, 3]]",0.987177379
"[[4], [1, 2, 3]]",0.989531632
"[[4], [1, 2, 3]]",0.991505152
"[[4], [1, 2, 3]]",0.991467205
"[[4], [1, 2, 3]]",0.991451893
"[[4], [1, 2, 3]]",0.991457666
"[[4], [1, 2, 3]]",0.991466124
"[[4], [1, 2, 3]]",0.991480049
"[[4], [1, 2, 3]]",0.991824463
"[[4], [1, 2, 3]]",0.992882536
"[[4], [1, 2, 3]]",0.994435519
"[[4], [1, 2, 3]]",0.995273104
"[[4], [1, 2, 3]]",0.995490889
"[[4], [1, 2, 3]]",0.995330734
"[[4], [1, 2, 3]]",0.995167325
"[[4], [1, 2, 3]]",0.995112146
"[[4], [1, 2, 3]]",0.995135625
"[[4], [1, 2, 3]]",0.995193857
"[[4], [1, 2, 3]]",0.995249038
"[[4], [1, 2, 3]]",0.995297334
"[[4], [1, 2, 3]]",0.995225274
"[[4], [1, 2, 3]]",0.994718034
"[[4], [1, 2, 3]]",0.994206553
"[[4], [1, 2, 3]]",0.994179184
"[[4], [1, 2, 3]]",0.994113746
"[[4], [1, 2, 3]]",0.994101175
"[[4], [1, 2, 3]]",0.994071521
"[[4], [1, 2, 3]]",0.994035149
"[[4], [1, 2, 3]]",0.994035181
"[[4], [1, 2, 3]]",0.994021123
"[[4], [1, 2, 3]]",0.993999274
"[[4], [1, 2, 3]]",0.993951702
"[[4], [1, 2, 3]]",0.993874826
"[[4], [1, 2, 3]]",0.993504301
"[[4], [1, 2, 3]]",0.993430375
"[[4], [1, 2, 3]]",0.993272747
"[[4], [1, 2, 3]]",0.993087477
"[[4], [1, 2, 3]]",0.993266164
"[[4], [1, 2, 3]]",0.99340112
"[[4], [1, 2, 3]]",0.993502451
"[[4], [1, 2, 3]]",0.992895076
"[[4], [1, 2, 3]]",0.993175627
"[[4], [1, 2, 3]]",0.993450726
"[[4], [1, 2, 3]]",0.993725758
"[[4], [1, 2, 3]]",0.993830089
"[[4], [1, 2, 3]]",0.99389234
"[[4], [1, 2, 3]]",0.993830477
"[[4], [1, 2, 3]]",0.993824235
"[[4], [1, 2, 3]]",0.993854505
"[[4], [1, 2, 3]]",0.9938652
"[[4], [1, 2, 3]]",0.993882415
"[[4], [1, 2, 3]]",0.99390166
"[[4], [1, 2, 3]]",0.993917466
"[[4], [1, 2, 3]]",0.993934139
"[[4], [1, 2, 3]]",0.993915161
"[[4], [1, 2, 3]]",0.993857133
"[[4], [1, 2, 3]]",0.993135039
"[[4], [1, 2, 3]]",0.992261061
"[[4], [1, 2, 3]]",0.991468227
"[[4], [1, 2, 3]]",0.991316639
"[[4], [1, 2, 3]]",0.991744732
"[[4], [1, 2, 3]]",0.992339132
"[[4], [1, 2, 3]]",0.992874917
"[[4], [1, 2, 3]]",0.993095241
"[[4], [1, 2, 3]]",0.993247822
"[[4], [1, 2, 3]]",0.993234459
"[[4], [1, 2, 3]]",0.993272536
"[[4], [1, 2, 3]]",0.993352993
"[[4], [1, 2, 3]]",0.993275079
"[[4], [1, 2, 3]]",0.993505041
"[[4], [1, 2, 3]]",0.993753119
"[[4], [1, 2, 3]]",0.993735711
"[[4], [1, 2, 3]]",0.993926363
"[[4], [1, 2, 3]]",0.993911342
"[[4], [1, 2, 3]]",0.993807231
"[[4], [1, 2, 3]]",0.993802669
"[[4], [1, 2, 3]]",0.99380082
"[[4], [1, 2, 3]]",0.993797815
"[[4], [1, 2, 3]]",0.993801453
"[[4], [1, 2, 3]]",0.993786716
"[[4], [1, 2, 3]]",0.993789771
"[[4], [1, 2, 3]]",0.994072663
"[[4], [1, 2, 3]]",0.994381645
"[[4], [1, 2, 3]]",0.994660243
"[[4], [1, 2, 3]]",0.994672036
"[[4], [1, 2, 3]]",0.994743195
"[[4], [1, 2, 3]]",0.994782644
"[[4], [1, 2, 3]]",0.994778607
"[[4], [1, 2, 3]]",0.995170492
"[[4], [1, 2, 3]]",0.995168042
"[[4], [1, 2, 3]]",0.995261631
"[[4], [1, 2, 3]]",0.99528431
"[[4], [1, 2, 3]]",0.995418483
"[[4], [1, 2, 3]]",0.995333341
"[[4], [1, 2, 3]]",0.99534636
"[[4], [1, 2, 3]]",0.995334997
"[[4], [1, 2, 3]]",0.995218507
"[[4], [1, 2, 3]]",0.995202306
"[[4], [1, 2, 3]]",0.995192825
"[[4], [1, 2, 3]]",0.994229114
"[[4], [1, 2, 3]]",0.994125135
"[[4], [1, 2, 3]]",0.993925213
"[[4], [1, 2, 3]]",0.993933464
"[[4], [1, 2, 3]]",0.993955477
"[[4], [1, 2, 3]]",0.994466981
"[[4], [1, 2, 3]]",0.994584928
"[[4], [1, 2, 3]]",0.993820063
"[[4], [1, 2, 3]]",0.994070372
"[[4], [1, 2, 3]]",0.994042984
"[[4], [1, 2, 3]]",0.994067154
"[[4], [1, 2, 3]]",0.994063364
"[[4], [1, 2, 3]]",0.994239047
"[[4], [1, 2, 3]]",0.994256415
"[[4], [1, 2, 3]]",0.994365156
"[[4], [1, 2, 3]]",0.994438094
"[[4], [1, 2, 3]]",0.994421899
"[[4], [1, 2, 3]]",0.994417567
"[[4], [1, 2, 3]]",0.994447826
"[[4], [1, 2, 3]]",0.994025982
"[[4], [1, 2, 3]]",0.993366669
"[[4], [1, 2, 3]]",0.993324512
"[[4], [1, 2, 3]]",0.993423299
"[[4], [1, 2, 3]]",0.993524284
"[[4], [1, 2, 3]]",0.993548766
"[[4], [1, 2, 3]]",0.993550466
"[[4], [1, 2, 3]]",0.993590063
"[[4], [1, 2, 3]]",0.993589294
"[[4], [1, 2, 3]]",0.993603559
"[[4], [1, 2, 3]]",0.993582142
"[[4], [1, 2, 3]]",0.993063624
"[[4], [1, 2, 3]]",0.992319447
"[[4], [1, 2, 3]]",0.991335489
"[[4], [1, 2, 3]]",0.991378893
"[[4], [1, 2, 3]]",0.99143244
"[[4], [1, 2, 3]]",0.991363936
"[[4], [1, 2, 3]]",0.991383356
"[[4], [1, 2, 3]]",0.99141138
"[[4], [1, 2, 3]]",0.991416105
"[[4], [1, 2, 3]]",0.991420353
"[[4], [1, 2, 3]]",0.991422687
"[[4], [1, 2, 3]]",0.991462544
"[[4], [1, 2, 3]]",0.990888214
"[[4], [1, 2, 3]]",0.98979289
"[[4], [1, 2, 3]]",0.989859749
"[[4], [1, 2, 3]]",0.990043319
"[[4], [1, 2, 3]]",0.990049178
"[[4], [1, 2, 3]]",0.989925118
"[[4], [1, 2, 3]]",0.990807474
"[[4], [1, 2, 3]]",0.990863881
"[[4], [1, 2, 3]]",0.991007662
"[[4], [1, 2, 3]]",0.99095657
"[[4], [1, 2, 3]]",0.990935558
"[[4], [1, 2, 3]]",0.990867029
"[[4], [1, 2, 3]]",0.99080915
"[[4], [1, 2, 3]]",0.991599425
"[[4], [1, 2, 3]]",0.991448514
"[[4], [1, 2, 3]]",0.990847051
"[[4], [1, 2, 3]]",0.990643703
"[[4], [1, 2, 3]]",0.990559418
"[[4], [1, 2, 3]]",0.990484486
"[[4], [1, 2, 3]]",0.990437183
"[[4], [1, 2, 3]]",0.99034225
"[[4], [1, 2, 3]]",0.990253179
"[[4], [1, 2, 3]]",0.989974027
"[[4], [1, 2, 3]]",0.989891018
"[[4], [1, 2, 3]]",0.989938723
"[[4], [1, 2, 3]]",0.990143462
"[[4], [1, 2, 3]]",0.990429551
"[[4], [1, 2, 3]]",0.990326686
"[[4], [1, 2, 3]]",0.990249707
"[[4], [1, 2, 3]]",0.990199423
"[[4], [1, 2, 3]]",0.990098191
"[[4], [1, 2, 3]]",0.990067472
"[[4], [1, 2, 3]]",0.990037936
"[[4], [1, 2, 3]]",0.990024465
"[[4], [1, 2, 3]]",0.990013405
"[[4], [1, 2, 3]]",0.989963732
"[[4], [1, 2, 3]]",0.990056444
"[[4], [1, 2, 3]]",0.990113517
"[[4], [1, 2, 3]]",0.990673647
"[[4], [1, 2, 3]]",0.990636762
"[[4], [1, 2, 3]]",0.990523311
"[[4], [1, 2, 3]]",0.990487641
"[[4], [1, 2, 3]]",0.990452036
"[[4], [1, 2, 3]]",0.990408294
"[[4], [1, 2, 3]]",0.990402799
"[[4], [1, 2, 3]]",0.990383069
"[[4], [1, 2, 3]]",0.990380597
"[[4], [1, 2, 3]]",0.990212359
"[[4], [1, 2, 3]]",0.99000288
"[[4], [1, 2, 3]]",0.989306945
"[[4], [1, 2, 3]]",0.989262482
"[[4], [1, 2, 3]]",0.989231
"[[4], [1, 2, 3]]",0.989227523
"[[4], [1, 2, 3]]",0.989370852
"[[4], [1, 2, 3]]",0.989384533
"[[4], [1, 2, 3]]",0.989392988
"[[4], [1, 2, 3]]",0.989470166
"[[4], [1, 2, 3]]",0.98946917
"[[4], [1, 2, 3]]",0.989472886
"[[4], [1, 2, 3]]",0.989100685
"[[4], [1, 2, 3]]",0.987953369
"[[4], [1, 2, 3]]",0.986818178
"[[4], [1, 2, 3]]",0.985661413
"[[4], [1, 2, 3]]",0.985620391
"[[4], [1, 2, 3]]",0.985540458
"[[4], [1, 2, 3]]",0.985331083
"[[4], [1, 2, 3]]",0.985374794
"[[4], [1, 2, 3]]",0.985380518
"[[4], [1, 2, 3]]",0.985520807
"[[4], [1, 2, 3]]",0.985737607
"[[4], [1, 2, 3]]",0.986123167
"[[4], [1, 2, 3]]",0.986116944
"[[4], [1, 2, 3]]",0.986035621
"[[4], [1, 2, 3]]",0.985859849
"[[4], [1, 2, 3]]",0.985806888
"[[4], [1, 2, 3]]",0.985885806
"[[4], [1, 2, 3]]",0.985952124
