Column1,Column2
"[[4], [1, 2, 3]]",0.9795288789939987
"[[4], [1, 2, 3]]",0.9828012921661419
"[[4], [1, 2, 3]]",0.9863570859061246
"[[4], [1, 2, 3]]",0.9866151780141376
"[[4], [1, 2, 3]]",0.9866576130132817
"[[4], [1, 2, 3]]",0.986518547071285
"[[4], [1, 2, 3]]",0.9864568927579503
"[[4], [1, 2, 3]]",0.986347411018323
"[[4], [1, 2, 3]]",0.9861509481906925
"[[4], [1, 2, 3]]",0.98609388176942
"[[4], [1, 2, 3]]",0.9861085043674722
"[[4], [1, 2, 3]]",0.9857663649662214
"[[4], [1, 2, 3]]",0.9885083857604953
"[[4], [1, 2, 3]]",0.9885615328861445
"[[4], [1, 2, 3]]",0.9885798093560434
"[[4], [1, 2, 3]]",0.9885912850820191
"[[4], [1, 2, 3]]",0.9891883948008924
"[[4], [1, 2, 3]]",0.9899495012462747
"[[4], [1, 2, 3]]",0.9902921743465909
"[[4], [1, 2, 3]]",0.9903054630834195
"[[4], [1, 2, 3]]",0.990389710738734
"[[4], [1, 2, 3]]",0.9825169814556303
"[[1], [2, 3, 4]]",0.9740696937822377
"[[1], [2, 3, 4]]",0.9715377657456323
"[[1], [2, 3, 4]]",0.9709466546880614
"[[1], [2, 3, 4]]",0.970801873415174
"[[1], [2, 3, 4]]",0.9706249190245035
"[[1], [2, 3, 4]]",0.9706402163884649
"[[1], [2, 3, 4]]",0.9705110345676484
"[[1], [2, 3, 4]]",0.9702959934963712
"[[1], [2, 3, 4]]",0.9703036543316041
"[[1], [2, 3, 4]]",0.9702547524580365
"[[1], [2, 3, 4]]",0.9702496964471581
"[[1], [2, 3, 4]]",0.9702937852359805
"[[1], [2, 3, 4]]",0.9703377147833696
"[[1], [2, 3, 4]]",0.9641759031546764
"[[1], [2, 3, 4]]",0.9639199361520612
"[[1], [2, 3, 4]]",0.9639717384619089
"[[1], [2, 3, 4]]",0.9639798372560604
"[[1], [2, 3, 4]]",0.9637137195803704
"[[1], [2, 3, 4]]",0.9632772833775463
"[[1], [2, 3, 4]]",0.9636812830165508
"[[1], [2, 3, 4]]",0.9640317502820449
"[[1], [2, 3, 4]]",0.9641561759860768
"[[1], [2, 3, 4]]",0.9647070066925488
"[[1], [2, 3, 4]]",0.9607110486621038
"[[1], [2, 3, 4]]",0.9473718863134338
"[[1], [2, 3, 4]]",0.9440620071561928
"[[1], [2, 3, 4]]",0.942599181357659
"[[1], [2, 3, 4]]",0.9430655654983184
"[[1], [2, 3, 4]]",0.9432695622094851
"[[1], [2, 3, 4]]",0.9437021777483203
"[[1], [2, 3, 4]]",0.9439746062714163
"[[1], [2, 3, 4]]",0.9443888796903013
"[[1], [2, 3, 4]]",0.9448693245390469
"[[1], [2, 3, 4]]",0.9453215158700932
"[[1], [2, 3, 4]]",0.9461209872773362
"[[1], [2, 3, 4]]",0.9467202541970021
"[[1], [2, 3, 4]]",0.9469185459027186
