New_Strength,Price_GridCI_Pearson,Status
0.9888214918957782,0.6746428908154174,0
0.9888294286306518,0.6750362448852976,0
0.988761937479586,0.6638246060567685,0
0.988529814021921,0.6367652774070317,0
0.9883492879814584,0.6161964854479431,0
0.9882824879906043,0.6055910220825231,0
0.9882528289740307,0.6028905671328126,0
0.9882189185704386,0.6056341474654111,0
0.9881181127580662,0.6035089659329432,0
0.9879671138004651,0.5976246696712404,0
0.9877781552018752,0.5908375822075246,0
0.9877334715910322,0.590601913864356,0
0.9877315011975538,0.5903366908419213,0
0.9877571249630059,0.5939607460037758,0
0.9877114918076789,0.5968896264625212,0
0.9791768061018412,0.5096506318948761,0
0.9700321679679098,0.46238535862967506,1
0.9653483674779026,0.45616546851003,1
0.9604881885072989,0.4536705863116965,1
0.9606912553823932,0.4633376238509204,1
0.9614927585036728,0.4747795558330025,1
0.9631415128018612,0.49533302173927324,1
0.9644170066910941,0.5072718292499975,1
0.9657712923671298,0.522096783918473,1
0.9668802420542999,0.5254107616208067,1
0.9681659785326813,0.5213676167523217,1
0.969373435939825,0.5042111365513953,1
0.9702986821025859,0.48150241022239804,1
0.9707968392828068,0.4593257761830847,1
0.9713780119734046,0.43730207594039117,1
0.9719951541548408,0.407929340369841,1
0.9729151126979119,0.3968109174374,1
0.9739368030355313,0.4037006599186311,1
0.9741922673845376,0.41935481805914143,1
0.9662507066283945,0.4092534679273725,1
0.9621217494593466,0.4173205346782551,1
0.9598088504910689,0.4305122006025099,1
0.9581073152049434,0.444411114609483,1
0.9557604932254201,0.45532108663727344,1
0.9547925986336211,0.4687847578020292,1
0.9548992555224294,0.4826001914737566,1
0.954907037993614,0.4975540643268366,1
0.9558779579531305,0.5110102117396381,1
0.9568616834819406,0.5245458497192093,1
0.9572979249675465,0.5281315782156769,1
0.9580130423722748,0.5398476651490257,1
0.9587835679795271,0.5456462744675485,1
0.9591689179251326,0.5507593688391874,1
0.9594218570701549,0.546963943385822,1
0.9596100669076356,0.5371991400870167,1
0.9597166320956722,0.5285857131118389,1
0.9598120177592593,0.5260556599703505,1
0.959894967372261,0.526512872618274,1
0.9600798421504991,0.5232309823503531,1
0.9603230641817134,0.5157721716893978,1
0.9606908848970674,0.50715411420501,1
0.9612271449228971,0.5099022646259767,1
0.9617686723462318,0.5155302324769941,1
0.9626616600554191,0.5263688325466724,1
0.962958144959353,0.5313786216190655,1
0.9637956820854022,0.5431522657507173,1
0.9644798810300863,0.5536402528220223,1
0.9643786149273902,0.5669039303102549,1
0.963043171714443,0.5591131809562103,1
0.960817430806799,0.543489195456479,1
0.9569244454560543,0.521781356493065,1
0.9482988624065697,0.4785916425473943,1
0.9452780697952334,0.4789509657555683,1
0.9466469810748162,0.5003438273305285,1
0.9478368861760136,0.5143816044245667,1
0.9488125244297612,0.5211264366272786,1
0.9495334432621025,0.5255969047113505,1
0.9499020174828281,0.5180564918125345,1
0.9497993253292936,0.509724042851256,1
0.9495726506143901,0.5077102541181578,1
0.9496099013327073,0.5087555187366726,1
0.9498069440766954,0.5112418776010719,1
0.9499211978498208,0.5158664938761268,1
0.9499641563633868,0.5208051996259916,1
0.9502840175149716,0.5173925564821427,1
0.9507686427296063,0.5219788599230064,1
0.9513310422131411,0.5316509202180154,1
0.9510824412858006,0.5303776546306055,1
0.9498829727419538,0.5281297418254483,1
0.947402225435373,0.5265750786194922,1
0.946313293365942,0.528532965069671,1
0.9454121442459384,0.5275083420287658,1
0.9447988977975923,0.528189203079557,1
0.9444144947347664,0.5318282206324154,1
0.9442759898146031,0.5337783089854421,1
0.9448214174980256,0.5445540710599759,1
0.9449838616153978,0.549015034943262,1
0.9452839557330976,0.5554907370661358,1
0.9441165101996234,0.544528190287247,1
0.9438560520133182,0.5324363806766409,1
0.944231518753184,0.5276539553511004,1
0.9441707988756552,0.5235212696416138,1
0.9442008784845262,0.5247520172630077,1
0.9442149913305553,0.5271081723486474,1
0.9442481977241459,0.5239520939579583,1
0.9443467502713129,0.5184028324544171,1
0.944540805215903,0.5164872099214836,1
0.9447069687722878,0.5176810143518338,1
0.9448222656458533,0.519326417542075,1
0.9450306466903335,0.519970128518298,1
0.9456370334976376,0.5265986187126755,1
0.9459462607188128,0.5317979857170163,1
0.9465150108190149,0.5385287519622012,1
0.946464723043994,0.5388942664192377,1
0.9459177338918261,0.53454344631007,1
0.9443838021642199,0.5179830493971956,1
0.9437364670770483,0.5067893525869654,1
0.9436332151832958,0.496792932354275,1
0.9444401045036286,0.4897054254701832,1
0.9494983521758902,0.4985088382109783,1
0.9532562529378177,0.5082780035267752,1
0.9520798488365865,0.4869669766196013,1
0.9500582125040802,0.4670154553213084,1
0.9485262091663544,0.4589616674928149,1
0.9469331530020284,0.452335874729965,1
0.9453304232903696,0.45799842653981093,1
0.9443884905504134,0.46776289653520087,1
0.9435416519563494,0.4782684380093647,1
0.9423604388313127,0.4926430757081416,1
0.941243505823196,0.5094185448956147,1
0.940249653517141,0.5208424428403541,1
0.9393030740799138,0.5311738657456678,1
0.9382638777039888,0.5374712628399029,1
0.9379106316788277,0.5376426236432885,1
0.9371397625478821,0.5265937388151105,1
0.9384536063979745,0.5255450877963092,1
0.9388200875829317,0.5242841256438739,1
0.9408909343147038,0.5252252883896228,1
0.941607634649737,0.5225316083428216,1
0.9430984518329228,0.5224254295432793,1
0.9450799132038302,0.5246338114176118,1
0.9469400587622598,0.5289019026380075,1
0.9483703803035013,0.5262417623229632,1
