chlor_strength,ammonia_strength
0.9438560520133182,0.9429051699183785
0.944231518753184,0.9428708055384033
0.9441707988756552,0.9431463700823294
0.9442008784845262,0.9428500452129974
0.9442149913305553,0.9428671953758031
0.9442481977241459,0.9431518742906981
0.9443467502713129,0.9433239497366002
0.944540805215903,0.9439288062410027
0.9447069687722878,0.9445413478660558
0.9448222656458533,0.9449004014174531
0.9450306466903335,0.9451483135415455
0.9456370334976376,0.9455664919036642
0.9459462607188128,0.9594109483780204
0.9465150108190149,0.965861319576661
0.946464723043994,0.9655931011348917
0.9459177338918261,0.9649556595564364
0.9443838021642199,0.9642867543906035
0.9437364670770483,0.9639340493845354
0.9436332151832958,0.9637736341029772
0.9444401045036286,0.9681652861085515
0.9494983521758902,0.9692600232149908
0.9532562529378177,0.969369517160716
0.9520798488365865,0.9688169369133949
0.9500582125040802,0.9685311947086882
0.9485262091663544,0.9682298090902637
0.9469331530020284,0.9685405701394458
0.9453304232903696,0.9690942496471959
0.9443884905504134,0.9696410184013632
0.9435416519563494,0.9701311277845214
0.9423604388313127,0.970698972047727
0.941243505823196,0.9712184388092435
0.940249653517141,0.971576864505543
0.9393030740799138,0.9720827316385146
0.9382638777039888,0.9722391715133674
0.9379106316788277,0.9724571756621355
0.9371397625478821,0.9724089495742028
0.9384536063979745,0.9724301082794113
0.9388200875829317,0.9724297376951123
0.9408909343147038,0.9722035688583468
0.941607634649737,0.9722273498781173
0.9430984518329228,0.972067809197287
0.9450799132038302,0.9718656100077208
0.9469400587622598,0.9719975676235653
0.9483703803035013,0.9722581419913379
0.9489646932234327,0.9671628545674933
0.9488370275685705,0.9625329967326434
0.9490554226807544,0.9611069911200666
0.9488842655998759,0.9608124811818541
0.949060948537101,0.9613379840475372
0.9493414990176572,0.9618194691796925
0.9495939731397565,0.9623807306459808
0.9494811342391941,0.9633875588010805
0.9495841391126079,0.9640448675564417
0.9495348550641955,0.9646878856750962
0.9495485680202238,0.965414230132008
0.9494892027200275,0.9658095212144666
0.9496688568172517,0.9661741983167753
0.9499774372443963,0.9666572093426267
0.9499843497794889,0.9664338863846039
0.9494044037179852,0.9664594294598265
0.948840266761204,0.9665175279037755
0.9483345086025416,0.9661033706822952
0.9478479116543868,0.9657606556760223
0.9480796129989968,0.9647549483510075
0.9480535234231666,0.9636335339069622
0.9475471047647868,0.9623260335235002
0.9472551896107326,0.9616412474919532
0.9467496709991181,0.9606230808594614
0.9464523388344591,0.9639419270415253
0.9453527834729503,0.9678213957730115
0.9453974087265073,0.9685330480540333
0.9454204016458663,0.9686488989769277
0.9449655549695415,0.9687473025509261
0.9443948708463894,0.968791008333173
0.9445673707088902,0.9688436962358462
0.9447913739137119,0.9686724595753665
0.944715620823287,0.9686559467063597
0.945001722889289,0.9687808253647789
0.9453554295731983,0.96887976561236
0.9454199665978549,0.9690170867582389
0.9453160950728857,0.9691801092972958
0.9452241402558329,0.9691202394913213
0.9447880650420232,0.9688420553293708
0.944204308684994,0.9688742641875564
0.9449760870179145,0.967846614796287
0.949626075126297,0.96681730600933
0.9564550861806029,0.9651072409770076
0.9632293269897763,0.9638890600375764
0.9698426260003498,0.9626836848534591
0.9736643977377379,0.9617950963673729
0.9777767401087045,0.9605177946631336
0.9784864212425377,0.9597022358233992
0.9787138597268563,0.9655004685626174
0.9810966260038486,0.9730109049647551
0.9812955341423875,0.9768460509564432
0.987645606011694,0.9788469286139125
0.9877313316539673,0.9793971686143691
0.9877216662347145,0.9806512133571403
0.9876680456828413,0.9805054396617189
0.9876639946088122,0.980169060411384
0.9877264197707192,0.9799116026848218
0.9877844978666908,0.9798237122701405
0.9878817093369907,0.9799110969974187
0.9879613822663316,0.9800165169085715
0.9882692357419127,0.9801000366885814
0.9884940496341246,0.9803931819759857
0.9885016352751428,0.9802815742586197
0.9885081058427476,0.9806295743396471
0.9884576057220802,0.9810639120586775
0.9883035151063776,0.9810772364973959
0.9881757054847569,0.9811262958127875
0.9879985237335241,0.9816716539027317
0.9878374813939365,0.9822479775201716
0.9878027138840104,0.9828500725835128
